Date,Hotel,Room_Available,Room_Sold,ADR,Room_Revenue
2025-07-17,Daun Bali Seminyak Hotel,91,89,464680.0,41356520.0
2025-07-17,D'Prima Hotel Petitenget,112,102,481929.0,49156758.0
2025-07-17,Kamania Hotel Petitenget,134,121,484734.0,58652814.0
2025-07-17,The Capital Hotel & Resort Seminyak,119,68,542124.0,36864432.0
2025-07-18,Liberta,100,79,261069.0,20624451.0
2025-07-18,Paragon Suites & Resort,115,79,329148.0,26002692.0
2025-07-18,Daun Bali Seminyak Hotel,91,80,471152.0,37692160.0
2025-07-18,Kamania Hotel Petitenget,134,125,491689.0,61461125.0
2025-07-18,The Capital Hotel & Resort Seminyak,119,74,548354.0,40578196.0
2025-07-18,D'Prima Hotel Petitenget,112,97,605517.0,58735149.0
2025-07-19,Liberta,100,77,265907.0,20474839.0
2025-07-19,Paragon Suites & Resort,115,83,332851.0,27626633.0
2025-07-19,Daun Bali Seminyak Hotel,91,79,466827.0,36879333.0
2025-07-19,Kamania Hotel Petitenget,134,121,489484.0,59227564.0
2025-07-19,D'Prima Hotel Petitenget,112,84,508299.0,42697116.0
2025-07-19,The Capital Hotel & Resort Seminyak,119,69,552185.0,38100765.0
2025-07-20,Liberta,100,65,258144.0,16779360.0
2025-07-20,Paragon Suites & Resort,115,78,328171.0,25597338.0
2025-07-20,D'Prima Hotel Petitenget,112,83,425914.0,35350862.0
2025-07-20,Daun Bali Seminyak Hotel,91,73,471709.0,34434757.0
2025-07-20,Kamania Hotel Petitenget,134,121,477525.0,57780525.0
2025-07-20,The Capital Hotel & Resort Seminyak,119,69,539481.0,37224189.0
2025-07-21,Liberta,100,82,250122.0,20510004.0
2025-07-21,Paragon Suites & Resort,115,71,331780.0,23556380.0
2025-07-21,Daun Bali Seminyak Hotel,90,78,474967.0,37047426.0
2025-07-21,Kamania Hotel Petitenget,134,108,478606.0,51689448.0
2025-07-21,D'Prima Hotel Petitenget,112,83,492284.0,40859572.0
2025-07-21,The Capital Hotel & Resort Seminyak,119,58,525605.0,30485090.0
2025-07-22,Liberta,100,93,251634.0,23401962.0
2025-07-22,Paragon Suites & Resort,115,82,325710.0,26708220.0
2025-07-22,Daun Bali Seminyak Hotel,90,75,459619.0,34471425.0
2025-07-22,Kamania Hotel Petitenget,134,117,490355.0,57371535.0
2025-07-22,The Capital Hotel & Resort Seminyak,119,63,548997.0,34586811.0
2025-07-22,D'Prima Hotel Petitenget,112,83,652231.0,54135173.0
2025-07-23,Liberta,100,84,248073.0,20838132.0
2025-07-23,Paragon Suites & Resort,115,70,330125.0,23108750.0
2025-07-23,Daun Bali Seminyak Hotel,91,90,467153.0,42043770.0
2025-07-23,Kamania Hotel Petitenget,134,126,484121.0,60999246.0
2025-07-23,The Capital Hotel & Resort Seminyak,119,55,505184.0,27785120.0
2025-07-23,D'Prima Hotel Petitenget,112,91,661369.0,60184579.0
2025-07-24,Liberta,100,71,256219.0,18191549.0
2025-07-24,Paragon Suites & Resort,115,72,320154.0,23051088.0
2025-07-24,Kamania Hotel Petitenget,134,129,462612.0,59676948.0
2025-07-24,Daun Bali Seminyak Hotel,91,86,466516.0,40120376.0
2025-07-24,The Capital Hotel & Resort Seminyak,119,57,510223.0,29082711.0
2025-07-24,D'Prima Hotel Petitenget,112,88,634994.0,55879472.0
2025-07-25,Liberta,100,86,262150.0,22544900.0
2025-07-25,Paragon Suites & Resort,115,83,355219.0,29483177.0
2025-07-25,Daun Bali Seminyak Hotel,90,90,471438.0,42429420.0
2025-07-25,Kamania Hotel Petitenget,134,128,507735.0,64990080.0
2025-07-25,The Capital Hotel & Resort Seminyak,119,67,512988.0,34370196.0
2025-07-25,D'Prima Hotel Petitenget,112,84,656713.0,55163892.0
2025-07-26,Liberta,100,91,262395.0,23877945.0
2025-07-26,Paragon Suites & Resort,115,85,341250.0,29006250.0
2025-07-26,Daun Bali Seminyak Hotel,89,88,477623.0,42030824.0
2025-07-26,The Capital Hotel & Resort Seminyak,119,64,514345.0,32918080.0
2025-07-26,Kamania Hotel Petitenget,134,133,515468.0,68557244.0
2025-07-26,D'Prima Hotel Petitenget,112,92,600104.0,55209568.0
2025-07-27,Liberta,100,87,249817.0,21734079.0
2025-07-27,Paragon Suites & Resort,115,81,355714.0,28812834.0
2025-07-27,Daun Bali Seminyak Hotel,90,73,477707.0,34872611.0
2025-07-27,Kamania Hotel Petitenget,134,115,478696.0,55050040.0
2025-07-27,The Capital Hotel & Resort Seminyak,119,66,518930.0,34249380.0
2025-07-27,D'Prima Hotel Petitenget,112,93,682056.0,63431208.0
2025-07-28,Liberta,100,95,256229.0,24341755.0
2025-07-28,Paragon Suites & Resort,115,76,308156.0,23419856.0
2025-07-28,D'Prima Hotel Petitenget,112,98,452440.0,44339120.0
2025-07-28,Daun Bali Seminyak Hotel,90,78,452817.0,35319726.0
2025-07-28,Kamania Hotel Petitenget,134,122,486408.0,59341776.0
2025-07-28,The Capital Hotel & Resort Seminyak,119,62,501443.0,31089466.0
2025-07-29,Liberta,100,77,257497.0,19827269.0
2025-07-29,Paragon Suites & Resort,115,71,314820.0,22352220.0
2025-07-29,D'Prima Hotel Petitenget,112,83,421857.0,35014131.0
2025-07-29,Daun Bali Seminyak Hotel,90,81,446053.0,36130293.0
2025-07-29,Kamania Hotel Petitenget,134,128,488811.0,62567808.0
2025-07-29,The Capital Hotel & Resort Seminyak,119,69,524638.0,36200022.0
2025-07-30,Liberta,100,85,247993.0,21079405.0
2025-07-30,Paragon Suites & Resort,115,93,359742.0,33456006.0
2025-07-30,D'Prima Hotel Petitenget,112,93,444022.0,41294046.0
2025-07-30,Daun Bali Seminyak Hotel,91,89,464376.0,41329464.0
2025-07-30,Kamania Hotel Petitenget,134,123,507102.0,62373546.0
2025-07-30,The Capital Hotel & Resort Seminyak,119,66,534039.0,35246574.0
2025-07-31,Liberta,100,95,259772.0,24678340.0
2025-07-31,Paragon Suites & Resort,115,99,370734.0,36702666.0
2025-07-31,D'Prima Hotel Petitenget,112,99,443438.0,43900362.0
2025-07-31,Daun Bali Seminyak Hotel,91,89,465840.0,41459760.0
2025-07-31,Kamania Hotel Petitenget,134,129,510212.0,65817348.0
2025-07-31,The Capital Hotel & Resort Seminyak,119,73,540091.0,39426643.0
2025-08-01,Liberta,100,94,259140.0,24359160.0
2025-08-01,Paragon Suites & Resort,115,109,373549.0,40716841.0
2025-08-01,D'Prima Hotel Petitenget,112,103,445230.0,45858690.0
2025-08-01,Daun Bali Seminyak Hotel,91,90,482298.0,43406820.0
2025-08-01,Kamania Hotel Petitenget,134,129,515304.0,66474216.0
2025-08-01,The Capital Hotel & Resort Seminyak,119,75,549287.0,41196525.0
2025-08-02,Liberta,100,94,263458.0,24765052.0
2025-08-02,Paragon Suites & Resort,115,96,382778.0,36746688.0
2025-08-02,Daun Bali Seminyak Hotel,91,87,461398.0,40141626.0
2025-08-02,Kamania Hotel Petitenget,134,126,514236.0,64793736.0
2025-08-02,The Capital Hotel & Resort Seminyak,119,81,536930.0,43491330.0
2025-08-02,D'Prima Hotel Petitenget,112,104,691007.0,71864728.0
2025-08-03,Liberta,100,94,261724.0,24602056.0
2025-08-03,Paragon Suites & Resort,115,93,375410.0,34913130.0
2025-08-03,Daun Bali Seminyak Hotel,90,88,472637.0,41592056.0
2025-08-03,D'Prima Hotel Petitenget,112,104,474994.0,49399376.0
2025-08-03,Kamania Hotel Petitenget,134,119,519040.0,61765760.0
2025-08-03,The Capital Hotel & Resort Seminyak,119,85,565334.0,48053390.0
2025-08-04,Liberta,100,91,253110.0,23033010.0
2025-08-04,Paragon Suites & Resort,115,104,381234.0,39648336.0
2025-08-04,Daun Bali Seminyak Hotel,90,77,459414.0,35374878.0
2025-08-04,D'Prima Hotel Petitenget,112,106,487724.0,51698744.0
2025-08-04,Kamania Hotel Petitenget,134,130,516079.0,67090270.0
2025-08-04,The Capital Hotel & Resort Seminyak,119,79,558397.0,44113363.0
2025-08-05,Liberta,100,93,270413.0,25148409.0
2025-08-05,Paragon Suites & Resort,115,100,384581.0,38458100.0
2025-08-05,D'Prima Hotel Petitenget,112,102,451050.0,46007100.0
2025-08-05,Daun Bali Seminyak Hotel,90,84,466925.0,39221700.0
2025-08-05,Kamania Hotel Petitenget,134,123,496021.0,61010583.0
2025-08-05,The Capital Hotel & Resort Seminyak,119,85,534276.0,45413460.0
2025-08-06,Liberta,100,93,275110.0,25585230.0
2025-08-06,Paragon Suites & Resort,115,98,380123.0,37252054.0
2025-08-06,D'Prima Hotel Petitenget,112,103,423206.0,43590218.0
2025-08-06,Daun Bali Seminyak Hotel,91,86,469783.0,40401338.0
2025-08-06,Kamania Hotel Petitenget,134,128,505007.0,64640896.0
2025-08-06,The Capital Hotel & Resort Seminyak,119,88,541367.0,47640296.0
2025-08-07,Liberta,100,93,254093.0,23630649.0
2025-08-07,Paragon Suites & Resort,115,80,347197.0,27775760.0
2025-08-07,Daun Bali Seminyak Hotel,91,90,476162.0,42854580.0
2025-08-07,Kamania Hotel Petitenget,134,117,500769.0,58589973.0
2025-08-07,The Capital Hotel & Resort Seminyak,119,86,548816.0,47198176.0
2025-08-07,D'Prima Hotel Petitenget,112,95,648475.0,61605125.0
2025-08-08,Liberta,100,97,265537.0,25757089.0
2025-08-08,Paragon Suites & Resort,115,86,359251.0,30895586.0
2025-08-08,Daun Bali Seminyak Hotel,91,87,454909.0,39577083.0
2025-08-08,Kamania Hotel Petitenget,134,127,528874.0,67166998.0
2025-08-08,The Capital Hotel & Resort Seminyak,119,80,545612.0,43648960.0
2025-08-08,D'Prima Hotel Petitenget,112,91,559077.0,50876007.0
2025-08-09,Liberta,100,95,265515.0,25223925.0
2025-08-09,Paragon Suites & Resort,115,78,341782.0,26658996.0
2025-08-09,Daun Bali Seminyak Hotel,91,83,459265.0,38118995.0
2025-08-09,Kamania Hotel Petitenget,134,130,531774.0,69130620.0
2025-08-09,The Capital Hotel & Resort Seminyak,119,72,540234.0,38896848.0
2025-08-09,D'Prima Hotel Petitenget,112,90,568472.0,51162480.0
2025-08-10,Liberta,100,92,259422.0,23866824.0
2025-08-10,Paragon Suites & Resort,115,74,358714.0,26544836.0
2025-08-10,Daun Bali Seminyak Hotel,90,84,456701.0,38362884.0
2025-08-10,D'Prima Hotel Petitenget,112,89,460578.0,40991442.0
2025-08-10,Kamania Hotel Petitenget,134,126,521725.0,65737350.0
2025-08-10,The Capital Hotel & Resort Seminyak,119,81,537112.0,43506072.0
2025-08-11,Liberta,100,80,266129.0,21290320.0
2025-08-11,Paragon Suites & Resort,115,72,331250.0,23850000.0
2025-08-11,D'Prima Hotel Petitenget,112,83,434902.0,36096866.0
2025-08-11,Daun Bali Seminyak Hotel,90,83,452244.0,37536252.0
2025-08-11,Kamania Hotel Petitenget,134,125,499454.0,62431750.0
2025-08-11,The Capital Hotel & Resort Seminyak,119,76,546334.0,41521384.0
2025-08-12,Liberta,100,75,269408.0,20205600.0
2025-08-12,Paragon Suites & Resort,115,75,332158.0,24911850.0
2025-08-12,D'Prima Hotel Petitenget,112,72,444572.0,32009184.0
2025-08-12,Daun Bali Seminyak Hotel,89,82,476219.0,39049958.0
2025-08-12,Kamania Hotel Petitenget,134,129,492459.0,63527211.0
2025-08-12,The Capital Hotel & Resort Seminyak,119,78,544871.0,42499938.0
2025-08-13,Liberta,100,76,265972.0,20213872.0
2025-08-13,Paragon Suites & Resort,115,84,341559.0,28690956.0
2025-08-13,D'Prima Hotel Petitenget,112,67,452927.0,30346109.0
2025-08-13,Daun Bali Seminyak Hotel,90,87,465518.0,40500066.0
2025-08-13,Kamania Hotel Petitenget,134,121,514356.0,62237076.0
2025-08-13,The Capital Hotel & Resort Seminyak,119,80,536936.0,42954880.0
2025-08-14,Liberta,100,97,256563.0,24886611.0
2025-08-14,Paragon Suites & Resort,115,80,340225.0,27218000.0
2025-08-14,Daun Bali Seminyak Hotel,91,84,469896.0,39471264.0
2025-08-14,D'Prima Hotel Petitenget,112,83,471601.0,39142883.0
2025-08-14,The Capital Hotel & Resort Seminyak,119,89,522670.0,46517630.0
2025-08-14,Kamania Hotel Petitenget,134,133,526999.0,70090867.0
2025-08-15,Liberta,100,91,264605.0,24079055.0
2025-08-15,Paragon Suites & Resort,115,85,345989.0,29409065.0
2025-08-15,Daun Bali Seminyak Hotel,91,87,467875.0,40705125.0
2025-08-15,D'Prima Hotel Petitenget,112,86,483557.0,41585902.0
2025-08-15,Kamania Hotel Petitenget,134,131,530871.0,69544101.0
2025-08-15,The Capital Hotel & Resort Seminyak,119,90,552829.0,49754610.0
2025-08-16,Liberta,100,92,273593.0,25170556.0
2025-08-16,Paragon Suites & Resort,115,81,337414.0,27330534.0
2025-08-16,Daun Bali Seminyak Hotel,91,90,465942.0,41934780.0
2025-08-16,Kamania Hotel Petitenget,134,131,520695.0,68211045.0
2025-08-16,The Capital Hotel & Resort Seminyak,119,87,550792.0,47918904.0
2025-08-16,D'Prima Hotel Petitenget,112,87,557808.0,48529296.0
2025-08-17,Liberta,100,94,279028.0,26228632.0
2025-08-17,Paragon Suites & Resort,115,72,341870.0,24614640.0
2025-08-17,Daun Bali Seminyak Hotel,90,77,452690.0,34857130.0
2025-08-17,Kamania Hotel Petitenget,134,129,515759.0,66532911.0
2025-08-17,The Capital Hotel & Resort Seminyak,119,78,543825.0,42418350.0
2025-08-17,D'Prima Hotel Petitenget,112,84,683683.0,57429372.0
2025-08-18,Liberta,100,92,262048.0,24108416.0
2025-08-18,Paragon Suites & Resort,115,64,329784.0,21106176.0
2025-08-18,Daun Bali Seminyak Hotel,89,84,428119.0,35961996.0
2025-08-18,D'Prima Hotel Petitenget,112,73,451537.0,32962201.0
2025-08-18,Kamania Hotel Petitenget,134,119,503903.0,59964457.0
2025-08-18,The Capital Hotel & Resort Seminyak,119,83,527416.0,43775528.0
2025-08-19,Liberta,100,92,281748.0,25920816.0
2025-08-19,Paragon Suites & Resort,115,72,341159.0,24563448.0
2025-08-19,Daun Bali Seminyak Hotel,90,82,436221.0,35770122.0
2025-08-19,D'Prima Hotel Petitenget,112,69,489123.0,33749487.0
2025-08-19,Kamania Hotel Petitenget,134,116,527481.0,61187796.0
2025-08-19,The Capital Hotel & Resort Seminyak,119,80,555277.0,44422160.0
2025-08-20,Liberta,100,88,281214.0,24746832.0
2025-08-20,Paragon Suites & Resort,115,85,353729.0,30066965.0
2025-08-20,Daun Bali Seminyak Hotel,91,87,460270.0,40043490.0
2025-08-20,D'Prima Hotel Petitenget,112,88,502351.0,44206888.0
2025-08-20,Kamania Hotel Petitenget,134,132,537229.0,70914228.0
2025-08-20,The Capital Hotel & Resort Seminyak,119,82,551165.0,45195530.0
2025-08-21,Liberta,100,93,287514.0,26738802.0
2025-08-21,Paragon Suites & Resort,115,98,360388.0,35318024.0
2025-08-21,D'Prima Hotel Petitenget,112,99,463751.0,45911349.0
2025-08-21,Daun Bali Seminyak Hotel,91,89,480820.0,42792980.0
2025-08-21,Kamania Hotel Petitenget,134,127,518249.0,65817623.0
2025-08-21,The Capital Hotel & Resort Seminyak,119,89,551747.0,49105483.0
2025-08-22,Liberta,100,95,269142.0,25568490.0
2025-08-22,Paragon Suites & Resort,115,87,372816.0,32434992.0
2025-08-22,Daun Bali Seminyak Hotel,91,89,484692.0,43137588.0
2025-08-22,Kamania Hotel Petitenget,134,130,503846.0,65499980.0
2025-08-22,D'Prima Hotel Petitenget,112,97,527998.0,51215806.0
2025-08-22,The Capital Hotel & Resort Seminyak,119,90,545083.0,49057470.0
2025-08-23,Liberta,100,86,284142.0,24436212.0
2025-08-23,Paragon Suites & Resort,115,81,365714.0,29622834.0
2025-08-23,Daun Bali Seminyak Hotel,91,85,464751.0,39503835.0
2025-08-23,Kamania Hotel Petitenget,134,132,534295.0,70526940.0
2025-08-23,The Capital Hotel & Resort Seminyak,119,82,538008.0,44116656.0
2025-08-23,D'Prima Hotel Petitenget,112,95,540729.0,51369255.0
2025-08-24,Liberta,100,95,282731.0,26859445.0
2025-08-24,Paragon Suites & Resort,115,62,386711.0,23976082.0
2025-08-24,Daun Bali Seminyak Hotel,89,85,470117.0,39959945.0
2025-08-24,Kamania Hotel Petitenget,134,131,513674.0,67291294.0
2025-08-24,D'Prima Hotel Petitenget,112,100,523598.0,52359800.0
2025-08-24,The Capital Hotel & Resort Seminyak,119,91,542970.0,49410270.0
2025-08-25,Liberta,100,100,287385.0,28738500.0
2025-08-25,Paragon Suites & Resort,115,65,371297.0,24134305.0
2025-08-25,Daun Bali Seminyak Hotel,90,87,453846.0,39484602.0
2025-08-25,D'Prima Hotel Petitenget,112,101,492045.0,49696545.0
2025-08-25,Kamania Hotel Petitenget,134,130,515616.0,67030080.0
2025-08-25,The Capital Hotel & Resort Seminyak,119,83,530657.0,44044531.0
2025-08-26,Liberta,100,88,257151.0,22629288.0
2025-08-26,Paragon Suites & Resort,115,56,356156.0,19944736.0
2025-08-26,D'Prima Hotel Petitenget,112,87,445769.0,38781903.0
2025-08-26,Daun Bali Seminyak Hotel,90,69,452394.0,31215186.0
2025-08-26,Kamania Hotel Petitenget,134,121,479360.0,58002560.0
2025-08-26,The Capital Hotel & Resort Seminyak,119,78,514325.0,40117350.0
2025-08-27,Liberta,100,80,252820.0,20225600.0
2025-08-27,Paragon Suites & Resort,115,54,342912.0,18517248.0
2025-08-27,Daun Bali Seminyak Hotel,90,70,430794.0,30155580.0
2025-08-27,D'Prima Hotel Petitenget,112,86,441981.0,38010366.0
2025-08-27,Kamania Hotel Petitenget,134,107,480787.0,51444209.0
2025-08-27,The Capital Hotel & Resort Seminyak,119,72,498163.0,35867736.0
2025-08-28,Liberta,100,91,253454.0,23064314.0
2025-08-28,Paragon Suites & Resort,115,77,349604.0,26919508.0
2025-08-28,Daun Bali Seminyak Hotel,90,80,443269.0,35461520.0
2025-08-28,D'Prima Hotel Petitenget,112,83,456403.0,37881449.0
2025-08-28,Kamania Hotel Petitenget,134,117,495460.0,57968820.0
2025-08-28,The Capital Hotel & Resort Seminyak,119,75,497315.0,37298625.0
2025-08-29,Liberta,100,92,262803.0,24177876.0
2025-08-29,Paragon Suites & Resort,115,75,362756.0,27206700.0
2025-08-29,Daun Bali Seminyak Hotel,90,84,454271.0,38158764.0
2025-08-29,D'Prima Hotel Petitenget,112,86,469013.0,40335118.0
2025-08-29,Kamania Hotel Petitenget,134,130,510836.0,66408680.0
2025-08-29,The Capital Hotel & Resort Seminyak,119,90,561574.0,50541660.0
2025-08-30,Liberta,100,91,267429.0,24336039.0
2025-08-30,Paragon Suites & Resort,115,76,352156.0,26763856.0
2025-08-30,D'Prima Hotel Petitenget,112,89,459329.0,40880281.0
2025-08-30,Daun Bali Seminyak Hotel,90,89,472241.0,42029449.0
2025-08-30,Kamania Hotel Petitenget,134,126,512515.0,64576890.0
2025-08-30,The Capital Hotel & Resort Seminyak,119,92,564695.0,51951940.0
2025-08-31,Liberta,100,100,265448.0,26544800.0
2025-08-31,Paragon Suites & Resort,115,68,366825.0,24944100.0
2025-08-31,Daun Bali Seminyak Hotel,89,80,462456.0,36996480.0
2025-08-31,D'Prima Hotel Petitenget,112,80,477067.0,38165360.0
2025-08-31,Kamania Hotel Petitenget,134,130,509732.0,66265160.0
2025-08-31,The Capital Hotel & Resort Seminyak,119,72,549394.0,39556368.0
2025-09-01,Liberta,100,81,253983.0,20572623.0
2025-09-01,Paragon Suites & Resort,115,77,387915.0,29869455.0
2025-09-01,Daun Bali Seminyak Hotel,88,77,461738.0,35553826.0
2025-09-01,Kamania Hotel Petitenget,134,128,496479.0,63549312.0
2025-09-01,D'Prima Hotel Petitenget,112,79,525427.0,41508733.0
2025-09-01,The Capital Hotel & Resort Seminyak,119,84,558732.0,46933488.0
2025-09-02,Liberta,100,89,259129.0,23062481.0
2025-09-02,Paragon Suites & Resort,115,63,358963.0,22614669.0
2025-09-02,Daun Bali Seminyak Hotel,89,77,447582.0,34463814.0
2025-09-02,Kamania Hotel Petitenget,134,124,469257.0,58187868.0
2025-09-02,The Capital Hotel & Resort Seminyak,119,71,537146.0,38137366.0
2025-09-02,D'Prima Hotel Petitenget,112,69,562234.0,38794146.0
2025-09-03,Liberta,100,91,249499.0,22704409.0
2025-09-03,Paragon Suites & Resort,115,71,353260.0,25081460.0
2025-09-03,D'Prima Hotel Petitenget,112,80,401462.0,32116960.0
2025-09-03,Daun Bali Seminyak Hotel,90,86,458030.0,39390580.0
2025-09-03,Kamania Hotel Petitenget,134,124,471387.0,58451988.0
2025-09-03,The Capital Hotel & Resort Seminyak,119,75,527145.0,39535875.0
2025-09-04,Liberta,100,93,263231.0,24480483.0
2025-09-04,Paragon Suites & Resort,115,88,322853.0,28411064.0
2025-09-04,Daun Bali Seminyak Hotel,89,86,462100.0,39740600.0
2025-09-04,Kamania Hotel Petitenget,134,130,480255.0,62433150.0
2025-09-04,D'Prima Hotel Petitenget,112,101,532393.0,53771693.0
2025-09-04,The Capital Hotel & Resort Seminyak,119,90,568106.0,51129540.0
2025-09-05,Liberta,100,86,239683.0,20612738.0
2025-09-05,Paragon Suites & Resort,115,92,339419.0,31226548.0
2025-09-05,Daun Bali Seminyak Hotel,88,87,462634.0,40249158.0
2025-09-05,D'Prima Hotel Petitenget,112,109,468313.0,51046117.0
2025-09-05,Kamania Hotel Petitenget,134,132,488077.0,64426164.0
2025-09-05,The Capital Hotel & Resort Seminyak,119,95,571429.0,54285755.0
2025-09-06,Liberta,100,93,250544.0,23300592.0
2025-09-06,Paragon Suites & Resort,115,99,325647.0,32239053.0
2025-09-06,Daun Bali Seminyak Hotel,88,88,471775.0,41516200.0
2025-09-06,Kamania Hotel Petitenget,134,131,478575.0,62693325.0
2025-09-06,D'Prima Hotel Petitenget,112,104,530035.0,55123640.0
2025-09-06,The Capital Hotel & Resort Seminyak,119,96,584479.0,56109984.0
2025-09-07,Liberta,100,91,258370.0,23511670.0
2025-09-07,Paragon Suites & Resort,115,87,346771.0,30169077.0
2025-09-07,Kamania Hotel Petitenget,134,122,448091.0,54667102.0
2025-09-07,Daun Bali Seminyak Hotel,88,87,464065.0,40373655.0
2025-09-07,D'Prima Hotel Petitenget,112,74,521408.0,38584192.0
2025-09-07,The Capital Hotel & Resort Seminyak,119,92,573960.0,52804320.0
2025-09-08,Liberta,100,83,254109.0,21091047.0
2025-09-08,Paragon Suites & Resort,115,68,380219.0,25854892.0
2025-09-08,Kamania Hotel Petitenget,134,116,451372.0,52359152.0
2025-09-08,Daun Bali Seminyak Hotel,89,73,467678.0,34140494.0
2025-09-08,D'Prima Hotel Petitenget,112,82,473996.0,38867672.0
2025-09-08,The Capital Hotel & Resort Seminyak,119,84,573821.0,48200964.0
2025-09-09,Liberta,100,81,259311.0,21004191.0
2025-09-09,Paragon Suites & Resort,115,87,358970.0,31230390.0
2025-09-09,Kamania Hotel Petitenget,134,121,458037.0,55422477.0
2025-09-09,Daun Bali Seminyak Hotel,89,58,466207.0,27040006.0
2025-09-09,D'Prima Hotel Petitenget,112,93,520781.0,48432633.0
2025-09-09,The Capital Hotel & Resort Seminyak,119,64,537146.0,34377344.0
2025-09-10,Liberta,100,84,262235.0,22027740.0
2025-09-10,Paragon Suites & Resort,115,81,341581.0,27668061.0
2025-09-10,Kamania Hotel Petitenget,134,120,453609.0,54433080.0
2025-09-10,D'Prima Hotel Petitenget,112,88,454751.0,40018088.0
2025-09-10,Daun Bali Seminyak Hotel,88,59,455461.0,26872199.0
2025-09-10,The Capital Hotel & Resort Seminyak,119,79,507156.0,40065324.0
2025-09-11,Liberta,100,97,257458.0,24973426.0
2025-09-11,Paragon Suites & Resort,115,92,345112.0,31750304.0
2025-09-11,D'Prima Hotel Petitenget,112,93,403003.0,37479279.0
2025-09-11,Daun Bali Seminyak Hotel,88,67,455396.0,30511532.0
2025-09-11,Kamania Hotel Petitenget,134,128,465621.0,59599488.0
2025-09-11,The Capital Hotel & Resort Seminyak,119,82,507760.0,41636320.0
2025-09-12,Liberta,100,98,260120.0,25491760.0
2025-09-12,Paragon Suites & Resort,115,94,328174.0,30848356.0
2025-09-12,D'Prima Hotel Petitenget,112,99,452900.0,44837100.0
2025-09-12,Daun Bali Seminyak Hotel,89,64,467432.0,29915648.0
2025-09-12,Kamania Hotel Petitenget,134,128,470424.0,60214272.0
2025-09-12,The Capital Hotel & Resort Seminyak,119,80,537844.0,43027520.0
2025-09-13,Liberta,100,85,262408.0,22304680.0
2025-09-13,Paragon Suites & Resort,115,46,336126.0,15461796.0
2025-09-13,D'Prima Hotel Petitenget,112,99,431541.0,42722559.0
2025-09-13,Daun Bali Seminyak Hotel,90,74,464017.0,34337258.0
2025-09-13,Kamania Hotel Petitenget,134,126,469046.0,59099796.0
2025-09-13,The Capital Hotel & Resort Seminyak,119,77,497417.0,38301109.0
2025-09-14,Liberta,100,73,251034.0,18325482.0
2025-09-14,Paragon Suites & Resort,115,42,328154.0,13782468.0
2025-09-14,Daun Bali Seminyak Hotel,89,52,452002.0,23504104.0
2025-09-14,Kamania Hotel Petitenget,134,121,458501.0,55478621.0
2025-09-14,D'Prima Hotel Petitenget,112,91,482993.0,43952363.0
2025-09-14,The Capital Hotel & Resort Seminyak,119,81,502347.0,40690107.0
2025-09-15,Liberta,100,78,260531.0,20321418.0
2025-09-15,Paragon Suites & Resort,115,40,310480.0,12419200.0
2025-09-15,D'Prima Hotel Petitenget,112,90,378737.0,34086330.0
2025-09-15,Daun Bali Seminyak Hotel,89,55,429552.0,23625360.0
2025-09-15,Kamania Hotel Petitenget,134,114,444518.0,50675052.0
2025-09-15,The Capital Hotel & Resort Seminyak,119,76,495738.0,37676088.0
2025-09-16,Liberta,100,61,259016.0,15799976.0
2025-09-16,Paragon Suites & Resort,115,45,312514.0,14063130.0
2025-09-16,Daun Bali Seminyak Hotel,89,48,434483.0,20855184.0
2025-09-16,Kamania Hotel Petitenget,134,110,444915.0,48940650.0
2025-09-16,D'Prima Hotel Petitenget,112,80,454526.0,36362080.0
2025-09-16,The Capital Hotel & Resort Seminyak,119,78,489700.0,38196600.0
2025-09-17,Liberta,100,82,252305.0,20689010.0
2025-09-17,Paragon Suites & Resort,115,67,313847.0,21027749.0
2025-09-17,Daun Bali Seminyak Hotel,90,75,443718.0,33278850.0
2025-09-17,Kamania Hotel Petitenget,134,105,451128.0,47368440.0
2025-09-17,D'Prima Hotel Petitenget,112,91,495836.0,45121076.0
2025-09-17,The Capital Hotel & Resort Seminyak,119,78,683643.0,53324154.0
2025-09-18,Liberta,100,90,254800.0,22932000.0
2025-09-18,Paragon Suites & Resort,115,52,328796.0,17097392.0
2025-09-18,Daun Bali Seminyak Hotel,91,70,445575.0,31190250.0
2025-09-18,D'Prima Hotel Petitenget,112,95,446722.0,42438590.0
2025-09-18,Kamania Hotel Petitenget,134,103,469734.0,48382602.0
2025-09-18,The Capital Hotel & Resort Seminyak,119,83,514880.0,42735040.0
2025-09-19,Liberta,100,94,246419.0,23163386.0
2025-09-19,Paragon Suites & Resort,115,74,338613.0,25057362.0
2025-09-19,D'Prima Hotel Petitenget,112,93,451962.0,42032466.0
2025-09-19,Daun Bali Seminyak Hotel,91,58,452771.0,26260718.0
2025-09-19,The Capital Hotel & Resort Seminyak,119,68,476914.0,32430152.0
2025-09-19,Kamania Hotel Petitenget,134,129,499965.0,64495485.0
2025-09-20,Liberta,100,90,248182.0,22336380.0
2025-09-20,Paragon Suites & Resort,115,75,340125.0,25509375.0
2025-09-20,Daun Bali Seminyak Hotel,91,70,430820.0,30157400.0
2025-09-20,D'Prima Hotel Petitenget,112,92,455519.0,41907748.0
2025-09-20,Kamania Hotel Petitenget,134,120,479002.0,57480240.0
2025-09-20,The Capital Hotel & Resort Seminyak,119,79,512119.0,40457401.0
2025-09-21,Liberta,100,86,249102.0,21422772.0
